Step Number,Energy per particle,Pressure
0, -5.458059368510469, 7.140871855286439
10000, -5.389625601401226, 7.432859979209479
20000, -5.568538364623274, 6.555081994204436
30000, -5.408139008281653, 7.332536263047664
40000, -5.4459497938625265, 7.2020691952923395
50000, -5.470090588489649, 6.998719755585717
60000, -5.471281349651255, 7.051251604765819
70000, -5.410066992543653, 7.375515176100213
80000, -5.393708815749655, 7.430169343501474
90000, -5.567819556098777, 6.556869190944402
