Step Number,Energy per particle,Pressure
0, 14107180.19582633, 50787521.34531434
10000, 12.232972114623516, 80.45518061139202
20000, -3.7234108391132836, 15.29714500959245
30000, -5.152784797467161, 8.571735116211006
40000, -5.519876263336664, 6.646519872227199
50000, -5.731327146808518, 5.575050522685078
60000, -5.8540743889229825, 4.937652265268121
70000, -5.982618692257574, 4.301737557934289
80000, -5.988954646877477, 4.23057797709343
90000, -6.027191616862496, 4.012164788556539
